Auto.,STATE,CITY,ICAO,IATA,Fixed Base Operator,,FROM,TO,PRICE,EFF DATE,PREAUTH,FBO FAX,FBO WEBSITE,AGENT FOT,AVFUEL CONTACT INFO,AVFUEL CF PHONE,AVFUEL WEBSITE,PRODUCT,NOTES,SUB-ACCOUNT,TAIL NUMBER
No,GJ,Leon,MMLO,BJX,"ASA - BJX (Truck)",,"1","99999",2.9330 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,-Arrangements must be made between Mon - 08:00 and Fri – 17:00 EST  24 hour notice required  - Auths will not be issued on weekends  afterhours or  Mexican Holidays  - Operator must also submit a copy of the aircraft's Airworthiness Certificate to contractfuel@avfuel.com to be sent with the authorization.  - Prices are exclusive of all duties  taxes and fees unless otherwise specified.  - This location requires additional confirmation from ASA  which will be sent in a separate email from Avfuel.,,
No,GR,Acapulco,MMAA,ACA,"ASA - ACA",,"1","99999",3.0601 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,- Arrangements must be made between Mon - 08:00 and Fri – 17:00 EST  24 hour notice required  - Auths will not be issued on weekends  afterhours or  Mexican Holidays  - Operator must also submit a copy of the aircraft's Airworthiness Certificate to contractfuel@avfuel.com to be sent with the authorization.  - Prices are exclusive of all duties  taxes and fees unless otherwise specified.  - This location requires additional confirmation from ASA  which will be sent in a separate email from Avfuel,,
No,HG,Pachuca,MMPC,PCA,"ASA - PCA",,"1","99999",2.9510 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,- Arrangements must be made between Mon - 08:00 and Fri – 17:00 EST  24 hour notice required  - Auths will not be issued on weekends  afterhours or  Mexican Holidays  - Operator must also submit a copy of the aircraft's Airworthiness Certificate to contractfuel@avfuel.com to be sent with the authorization.  - Prices are exclusive of all duties  taxes and fees unless otherwise specified.  - This location requires additional confirmation from ASA  which will be sent in a separate email from Avfuel,,
No,HI,Honolulu,PHNL,HNL,"Atlantic Aviation - HNL",,"1","300",7.1733 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Honolulu,PHNL,HNL,"Atlantic Aviation - HNL",,"301","600",7.4560 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Honolulu,PHNL,HNL,"Atlantic Aviation - HNL",,"601","900",6.4089 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Honolulu,PHNL,HNL,"Atlantic Aviation - HNL",,"901","1200",6.0319 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Honolulu,PHNL,HNL,"Atlantic Aviation - HNL",,"1201","1500",5.6445 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Honolulu,PHNL,HNL,"Atlantic Aviation - HNL",,"1501","99999",5.2675 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Honolulu,PHNL,HNL,"Atlantic Aviation - HNL",,"3001","99999",4.8068 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Honolulu,PHNL,HNL,"Castle & Cooke Aviation Honolulu",,"1","1500",6.2554 ,3/10/2026,T,8085482960,http://www.castlecookeaviation.com/facility/Honolulu_HI.cfm,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Honolulu,PHNL,HNL,"Castle & Cooke Aviation Honolulu",,"1501","2500",6.2030 ,3/10/2026,T,8085482960,http://www.castlecookeaviation.com/facility/Honolulu_HI.cfm,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Honolulu,PHNL,HNL,"Castle & Cooke Aviation Honolulu",,"2501","3500",6.0983 ,3/10/2026,T,8085482960,http://www.castlecookeaviation.com/facility/Honolulu_HI.cfm,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Honolulu,PHNL,HNL,"Castle & Cooke Aviation Honolulu",,"3501","5000",5.9936 ,3/10/2026,T,8085482960,http://www.castlecookeaviation.com/facility/Honolulu_HI.cfm,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Honolulu,PHNL,HNL,"Castle & Cooke Aviation Honolulu",,"5001","99999",5.8889 ,3/10/2026,T,8085482960,http://www.castlecookeaviation.com/facility/Honolulu_HI.cfm,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Honolulu,PHNL,HNL,"Signature Aviation - HNL",,"1","1999",6.1778 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Honolulu,PHNL,HNL,"Signature Aviation - HNL",,"2000","2999",6.0731 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Honolulu,PHNL,HNL,"Signature Aviation - HNL",,"3000","3999",5.8637 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Honolulu,PHNL,HNL,"Signature Aviation - HNL",,"4000","4999",5.7589 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Honolulu,PHNL,HNL,"Signature Aviation - HNL",,"5000","99999",5.6019 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Hilo,PHTO,ITO,"Atlantic Aviation - ITO",,"1","300",6.1681 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Hilo,PHTO,ITO,"Atlantic Aviation - ITO",,"301","600",5.9063 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Hilo,PHTO,ITO,"Atlantic Aviation - ITO",,"601","900",5.6550 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Hilo,PHTO,ITO,"Atlantic Aviation - ITO",,"901","1200",5.3932 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Hilo,PHTO,ITO,"Atlantic Aviation - ITO",,"1201","1500",5.1419 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Hilo,PHTO,ITO,"Atlantic Aviation - ITO",,"1501","3000",4.8173 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Hilo,PHTO,ITO,"Atlantic Aviation - ITO",,"1501","99999",4.8801 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Hilo,PHTO,ITO,"Atlantic Aviation - ITO",,"3001","99999",4.5764 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Hilo,PHTO,ITO,"Signature Aviation - ITO",,"1","1999",6.3009 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Hilo,PHTO,ITO,"Signature Aviation - ITO",,"2000","2999",6.1858 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Hilo,PHTO,ITO,"Signature Aviation - ITO",,"3000","3999",6.1334 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Hilo,PHTO,ITO,"Signature Aviation - ITO",,"4000","4999",6.0810 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Hilo,PHTO,ITO,"Signature Aviation - ITO",,"5000","99999",6.0287 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Kapolei,PHJR,JRF,"Million Air - PHJR",,"1","1999",5.9708 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kapolei,PHJR,JRF,"Million Air - PHJR",,"2000","2999",5.8137 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kapolei,PHJR,JRF,"Million Air - PHJR",,"3000","3999",5.7090 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kapolei,PHJR,JRF,"Million Air - PHJR",,"4000","4999",5.6043 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kapolei,PHJR,JRF,"Million Air - PHJR",,"5000","99999",5.4996 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kailua Kona,PHKO,KOA,"Atlantic Aviation - KOA",,"1","300",7.3723 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kailua Kona,PHKO,KOA,"Atlantic Aviation - KOA",,"301","600",7.0058 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kailua Kona,PHKO,KOA,"Atlantic Aviation - KOA",,"601","900",6.6288 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kailua Kona,PHKO,KOA,"Atlantic Aviation - KOA",,"901","1200",6.2623 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kailua Kona,PHKO,KOA,"Atlantic Aviation - KOA",,"1201","1500",5.8853 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kailua Kona,PHKO,KOA,"Atlantic Aviation - KOA",,"1501","99999",5.5189 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kailua Kona,PHKO,KOA,"Big Island Jet Center",,"1","3999",4.7667 ,3/1/2026,T,,https://bigislandjetcenter.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kailua Kona,PHKO,KOA,"Big Island Jet Center",,"4000","99999",4.4526 ,3/1/2026,T,,https://bigislandjetcenter.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lihue,PHLI,LIH,"Atlantic Aviation - LIH",,"1","300",6.7126 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lihue,PHLI,LIH,"Atlantic Aviation - LIH",,"301","600",6.3984 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lihue,PHLI,LIH,"Atlantic Aviation - LIH",,"601","900",6.0843 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lihue,PHLI,LIH,"Atlantic Aviation - LIH",,"901","1200",5.7702 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lihue,PHLI,LIH,"Atlantic Aviation - LIH",,"1201","1500",5.4560 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lihue,PHLI,LIH,"Atlantic Aviation - LIH",,"1501","3000",5.0686 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lihue,PHLI,LIH,"Atlantic Aviation - LIH",,"1501","99999",5.1419 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lihue,PHLI,LIH,"Atlantic Aviation - LIH",,"3001","99999",4.7649 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lihue,PHLI,LIH,"Signature Aviation - LIH",,"1","1999",6.3200 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Lihue,PHLI,LIH,"Signature Aviation - LIH",,"2000","2999",6.2048 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Lihue,PHLI,LIH,"Signature Aviation - LIH",,"3000","3999",6.1525 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Lihue,PHLI,LIH,"Signature Aviation - LIH",,"4000","4999",6.1001 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Lihue,PHLI,LIH,"Signature Aviation - LIH",,"5000","99999",6.0477 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Lanai City,PHNY,LNY,"Atlantic Aviation - LNY",,"1","300",7.6654 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lanai City,PHNY,LNY,"Atlantic Aviation - LNY",,"301","600",7.2571 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lanai City,PHNY,LNY,"Atlantic Aviation - LNY",,"601","900",6.8592 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lanai City,PHNY,LNY,"Atlantic Aviation - LNY",,"901","1200",6.4508 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lanai City,PHNY,LNY,"Atlantic Aviation - LNY",,"1201","1500",6.0424 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Lanai City,PHNY,LNY,"Atlantic Aviation - LNY",,"1501","99999",5.6445 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kahului,PHOG,OGG,"Atlantic Aviation - OGG",,"1","300",7.4141 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kahului,PHOG,OGG,"Atlantic Aviation - OGG",,"301","600",7.0162 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kahului,PHOG,OGG,"Atlantic Aviation - OGG",,"601","900",6.6288 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kahului,PHOG,OGG,"Atlantic Aviation - OGG",,"901","1200",6.2309 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kahului,PHOG,OGG,"Atlantic Aviation - OGG",,"1201","1500",5.8330 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kahului,PHOG,OGG,"Atlantic Aviation - OGG",,"1501","99999",5.4456 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,HI,Kahului,PHOG,OGG,"Signature Aviation - OGG",,"1","1999",6.3271 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Kahului,PHOG,OGG,"Signature Aviation - OGG",,"2000","2999",6.2224 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Kahului,PHOG,OGG,"Signature Aviation - OGG",,"3000","3999",6.1700 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Kahului,PHOG,OGG,"Signature Aviation - OGG",,"4000","4999",6.1177 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,HI,Kahului,PHOG,OGG,"Signature Aviation - OGG",,"5000","99999",6.0653 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,IA,Waterloo,KALO,ALO,"Livingston Aviation",,"1","250",6.5945 ,3/10/2026,T,3192347763,www.livingstonaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,PRICES AT KALO CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT 2400 EST.,,
No,IA,Waterloo,KALO,ALO,"Livingston Aviation",,"251","500",6.3445 ,3/10/2026,T,3192347763,www.livingstonaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,PRICES AT KALO CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT 2400 EST.,,
No,IA,Waterloo,KALO,ALO,"Livingston Aviation",,"501","99999",6.2445 ,3/10/2026,T,3192347763,www.livingstonaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,PRICES AT KALO CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT 2400 EST.,,
No,IA,Council Bluffs,KCBF,CBF,"Apex Aero Center",,"1","249",5.8235 ,3/10/2026,T,,https://apexaerocenter.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,IA,Council Bluffs,KCBF,CBF,"Apex Aero Center",,"250","499",5.6735 ,3/10/2026,T,,https://apexaerocenter.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,IA,Council Bluffs,KCBF,CBF,"Apex Aero Center",,"500","999",5.3735 ,3/10/2026,T,,https://apexaerocenter.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,IA,Council Bluffs,KCBF,CBF,"Apex Aero Center",,"1000","1999",4.8735 ,3/10/2026,T,,https://apexaerocenter.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,IA,Council Bluffs,KCBF,CBF,"Apex Aero Center",,"2000","99999",4.6735 ,3/10/2026,T,,https://apexaerocenter.com/,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,IA,Cedar Rapids,KCID,CID,"Signature - CID",,"1","300",7.5192 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,IA,Cedar Rapids,KCID,CID,"Signature - CID",,"301","1200",7.2292 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,IA,Cedar Rapids,KCID,CID,"Signature - CID",,"1201","999999",6.4692 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,IA,Carroll,KCIN,CIN,"Carroll Aviation",,"1","99999",4.7929 ,3/10/2026,T,7127921208,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,***PRICES AT KCIN CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***,,
No,IA,Dubuque,KDBQ,DBQ,"Dubuque Jet Center",,"1","750",7.1333 ,3/10/2026,T,5635891739,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,***PRICES AT KDBQ CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***  For commercial rates call the Avfuel contract fuel sales office.,,
No,IA,Dubuque,KDBQ,DBQ,"Dubuque Jet Center",,"751","1500",6.8833 ,3/10/2026,T,5635891739,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,***PRICES AT KDBQ CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***  For commercial rates call the Avfuel contract fuel sales office.,,
No,IA,Dubuque,KDBQ,DBQ,"Dubuque Jet Center",,"1501","99999",6.6333 ,3/10/2026,T,5635891739,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,***PRICES AT KDBQ CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***  For commercial rates call the Avfuel contract fuel sales office.,,
No,IA,Des Moines,KDSM,DSM,"Modern Aviation - DSM",,"1","300",6.0045 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,IA,Des Moines,KDSM,DSM,"Modern Aviation - DSM",,"351","750",5.8045 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,IA,Des Moines,KDSM,DSM,"Modern Aviation - DSM",,"751","1500",5.5045 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,IA,Des Moines,KDSM,DSM,"Modern Aviation - DSM",,"1501","2000",5.0045 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,IA,Des Moines,KDSM,DSM,"Modern Aviation - DSM",,"2001","99999",4.8045 ,3/10/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,IA,Des Moines,KDSM,DSM,"Signature - DSM",,"1","300",6.2336 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,IA,Des Moines,KDSM,DSM,"Signature - DSM",,"301","1200",6.0736 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,IA,Des Moines,KDSM,DSM,"Signature - DSM",,"1201","999999",5.9736 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,IA,Ankeny,KIKV,IKV,"Exec 1 Aviation",,"1","99999",7.9298 ,3/10/2026,T,5159655954,www.exec1aviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,***PRICES AT KIKV CHANGE DAILY AND ARE VALID UNTIL MIDNIGHT  24:00 EST.***  For commercial rates call the Avfuel contract fuel sales office.,,
No,IA,Iowa City,KIOW,IOW,"Jet Air Inc.",,"1","99",6.5038 ,3/10/2026,T,3192481202,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,IA,Iowa City,KIOW,IOW,"Jet Air Inc.",,"100","249",6.4538 ,3/10/2026,T,3192481202,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,IA,Iowa City,KIOW,IOW,"Jet Air Inc.",,"250","499",6.4038 ,3/10/2026,T,3192481202,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
