"Country/State","City","ICAO","Supplier","Gal From","Gal To","Exp Date","Estimated Price","Estimated Taxes","Estimated Total Price","Pre- Arr Req","Notes"
"Indiana","JEFFERSONVILLE","KJVY","AIRCRAFT SPECIALISTS JET CTR","1","999999999","10-Mar-26","5.63437","0.43329","6.06766",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: One hour prior to closing 2) Ramps serviced: FBO Ramp and Remote ramps except Whiskey Ramp 3) Additional Information: UNICOM 128.90 4) Operating Hours: 0600 - 2200L / Call out service available by request, contact FBO for details 5) Specific Notes: Jet-A & 100LL and prist available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","JEFFERSONVILLE","KJVY","HONAKER AVIATION","1","999999999","16-Mar-26","5.27923","0.43329","5.71252",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No 2) Ramps serviced: Own ramp 3) Additional Information: UNICOM 122.7 4) Operating Hours: 0700-2000L, 7 Days....After hours service is available, 502.558.1260...UNICOM = 122.7 for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","LAFAYETTE","KLAF","PURDUE AVIATION LLC","1","500","10-Mar-26","5.796","0.43329","6.22929",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No 2) Ramps serviced: EVERYWHERE 3) Additional Information: 0600-2200L Daily. Fuel is premixed. After hours service available, contact information: Kevin Freischlag 765-306-3006. for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","LAFAYETTE","KLAF","PURDUE AVIATION LLC","501","999999999","10-Mar-26","5.646","0.43329","6.07929",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:No 2) Ramps serviced: EVERYWHERE 3) Additional Information: 0600-2200L Daily. Fuel is premixed. After hours service available, contact information: Kevin Freischlag 765-306-3006. for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","GREENFIELD","KMQJ","INDY JET CENTER","1","499","16-Mar-26","6.72613","0.43329","7.15942",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 hours notice 2) Ramps serviced: Own Ramp 3) Additional Information: NOW is JET ACCESS Prist is available extra fee applies // Hours: 0600-2100L // Full Service FBO.. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","GREENFIELD","KMQJ","INDY JET CENTER","500","999","16-Mar-26","6.62613","0.43329","7.05942",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 hours notice 2) Ramps serviced: Own Ramp 3) Additional Information: NOW is JET ACCESS Prist is available extra fee applies // Hours: 0600-2100L // Full Service FBO.. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","GREENFIELD","KMQJ","INDY JET CENTER","1000","1499","16-Mar-26","6.47613","0.43329","6.90942",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 hours notice 2) Ramps serviced: Own Ramp 3) Additional Information: NOW is JET ACCESS Prist is available extra fee applies // Hours: 0600-2100L // Full Service FBO.. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","GREENFIELD","KMQJ","INDY JET CENTER","1500","999999999","16-Mar-26","6.27613","0.43329","6.70942",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 hours notice 2) Ramps serviced: Own Ramp 3) Additional Information: NOW is JET ACCESS Prist is available extra fee applies // Hours: 0600-2100L // Full Service FBO.. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","SOUTH BEND","KSBN","ATLANTIC AVIATION","1","200","11-Mar-26","6.41041","0.43329","6.8437",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None , operating hours 0900 to 2100 2) Ramps serviced: Own ramp only 3) Additional Information: PRIST:Available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","SOUTH BEND","KSBN","ATLANTIC AVIATION","201","400","11-Mar-26","6.11041","0.43329","6.5437",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None , operating hours 0900 to 2100 2) Ramps serviced: Own ramp only 3) Additional Information: PRIST:Available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","SOUTH BEND","KSBN","ATLANTIC AVIATION","401","600","11-Mar-26","5.82041","0.43329","6.2537",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None , operating hours 0900 to 2100 2) Ramps serviced: Own ramp only 3) Additional Information: PRIST:Available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","SOUTH BEND","KSBN","ATLANTIC AVIATION","601","800","11-Mar-26","5.52041","0.43329","5.9537",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None , operating hours 0900 to 2100 2) Ramps serviced: Own ramp only 3) Additional Information: PRIST:Available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","SOUTH BEND","KSBN","ATLANTIC AVIATION","801","999999999","11-Mar-26","5.22041","0.43329","5.6537",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None , operating hours 0900 to 2100 2) Ramps serviced: Own ramp only 3) Additional Information: PRIST:Available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Indiana","SOUTH BEND","KSBN","SIGNATURE AVIATION SBN","1","500","16-Mar-26","5.2989","0.43329","5.73219",," **Price for fuel item: JET FUEL**/N/A"
"Indiana","SOUTH BEND","KSBN","SIGNATURE AVIATION SBN","501","1200","16-Mar-26","5.1989","0.43329","5.63219",," **Price for fuel item: JET FUEL**/N/A"
"Indiana","SOUTH BEND","KSBN","SIGNATURE AVIATION SBN","1201","999999999","16-Mar-26","5.0489","0.43329","5.48219",," **Price for fuel item: JET FUEL**/N/A"
"Indiana","INDIANAPOLIS","KTYQ","JET ACCESS","1","500","10-Mar-26","6.13662","0.43329","6.56991",," **Price for fuel item: JET FUEL**/N/A"
"Indiana","INDIANAPOLIS","KTYQ","JET ACCESS","501","1000","10-Mar-26","6.03662","0.43329","6.46991",," **Price for fuel item: JET FUEL**/N/A"
"Indiana","INDIANAPOLIS","KTYQ","JET ACCESS","1001","1500","10-Mar-26","5.88662","0.43329","6.31991",," **Price for fuel item: JET FUEL**/N/A"
"Indiana","INDIANAPOLIS","KTYQ","JET ACCESS","1501","999999999","10-Mar-26","5.68662","0.43329","6.11991",," **Price for fuel item: JET FUEL**/N/A"
"Iowa","WATERLOO","KALO","LIVINGSTON AVIATION","1","250","10-Mar-26","6.46562","0.27329","6.73891",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:N/A 2) Ramps serviced:OWN RAMP 3) Additional Information: 0600L - 2000L 7 DAYS A WEEK///After hrs services available, contact FBO for details FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Iowa","WATERLOO","KALO","LIVINGSTON AVIATION","251","500","10-Mar-26","6.21562","0.27329","6.48891",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:N/A 2) Ramps serviced:OWN RAMP 3) Additional Information: 0600L - 2000L 7 DAYS A WEEK///After hrs services available, contact FBO for details FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Iowa","WATERLOO","KALO","LIVINGSTON AVIATION","501","999999999","10-Mar-26","6.11562","0.27329","6.38891",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:N/A 2) Ramps serviced:OWN RAMP 3) Additional Information: 0600L - 2000L 7 DAYS A WEEK///After hrs services available, contact FBO for details FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Iowa","AMES","KAMW","CENTRAL IOWA AIR SERVICE","1","300","10-Mar-26","5.66127","0.27329","5.93456",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:48 HRS IF HANGAR SPACE IS REQUIRED 2) Ramps serviced:ALL 3) Additional Information: PRIST IS PREMIXED FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Iowa","AMES","KAMW","CENTRAL IOWA AIR SERVICE","301","399","10-Mar-26","5.56127","0.27329","5.83456",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:48 HRS IF HANGAR SPACE IS REQUIRED 2) Ramps serviced:ALL 3) Additional Information: PRIST IS PREMIXED FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Iowa","AMES","KAMW","CENTRAL IOWA AIR SERVICE","400","600","10-Mar-26","5.36127","0.27329","5.63456",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:48 HRS IF HANGAR SPACE IS REQUIRED 2) Ramps serviced:ALL 3) Additional Information: PRIST IS PREMIXED FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Iowa","AMES","KAMW","CENTRAL IOWA AIR SERVICE","601","800","10-Mar-26","5.16127","0.27329","5.43456",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:48 HRS IF HANGAR SPACE IS REQUIRED 2) Ramps serviced:ALL 3) Additional Information: PRIST IS PREMIXED FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Iowa","AMES","KAMW","CENTRAL IOWA AIR SERVICE","801","999999999","10-Mar-26","5.06127","0.27329","5.33456",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:48 HRS IF HANGAR SPACE IS REQUIRED 2) Ramps serviced:ALL 3) Additional Information: PRIST IS PREMIXED FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Iowa","MARION","KC17","LUXAIR AVIATION LLC","1","999999999","21-May-25","99999","99999","99999",,"Price expired, Please contact World Fuel Services for updated price. **Price for fuel item: JETA-ADDITIVE **/1) Minimum Notice Required: None 2) Ramps serviced: EVERYWHERE ON THE AIRFIELD 3) Additional Information: Prist available, after hours service is available call FBO for pricing. for more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Iowa","COUNCIL BLUFFS","KCBF","APEX AERO CENTER","1","249","16-Mar-26","5.81003","0.27329","6.08332",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Iowa","COUNCIL BLUFFS","KCBF","APEX AERO CENTER","250","499","16-Mar-26","5.66003","0.27329","5.93332",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Iowa","COUNCIL BLUFFS","KCBF","APEX AERO CENTER","500","999","16-Mar-26","5.36003","0.27329","5.63332",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Iowa","COUNCIL BLUFFS","KCBF","APEX AERO CENTER","1000","1999","16-Mar-26","4.86003","0.27329","5.13332",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Iowa","COUNCIL BLUFFS","KCBF","APEX AERO CENTER","2000","999999999","16-Mar-26","4.66003","0.27329","4.93332",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Iowa","CEDAR RAPIDS","KCID","SIGNATURE FLIGHT SUPPORT","1","300","16-Mar-26","7.3301","0.27329","7.60339",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 2) Ramps serviced: Own ramp 3) Additional Information: Prist and AVGAS is available Operating Hours: 0400-2200L 7 days a week FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Iowa","CEDAR RAPIDS","KCID","SIGNATURE FLIGHT SUPPORT","301","1200","16-Mar-26","7.0401","0.27329","7.31339",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 2) Ramps serviced: Own ramp 3) Additional Information: Prist and AVGAS is available Operating Hours: 0400-2200L 7 days a week FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Iowa","CEDAR RAPIDS","KCID","SIGNATURE FLIGHT SUPPORT","1201","999999999","16-Mar-26","6.2801","0.27329","6.55339",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 2) Ramps serviced: Own ramp 3) Additional Information: Prist and AVGAS is available Operating Hours: 0400-2200L 7 days a week FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Iowa","CARROLL","KCIN","CARROLL AVIATION AEROCENTER","1","999999999","10-Mar-26","4.58431","0.27329","4.8576",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: 24 Hours 2) Ramps serviced:SELF SERVE LOCATION , CALL FOR FEES 3) Additional Information: Prist is available / maintenance for small AC Operating Hours: M-F 8 - 5 FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Iowa","DUBUQUE","KDBQ","DUBUQUE JET CENTER","1","750","10-Mar-26","7.03991","0.27329","7.3132",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp and Commercial Terminal 3) Operating Hours: 06:00-22:00 LT 7 Days 4) Additional Information: Fuel is premixed & Avgas is available. After hours service is also available, call GFL for more information. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Iowa","DUBUQUE","KDBQ","DUBUQUE JET CENTER","751","1500","10-Mar-26","6.78991","0.27329","7.0632",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp and Commercial Terminal 3) Operating Hours: 06:00-22:00 LT 7 Days 4) Additional Information: Fuel is premixed & Avgas is available. After hours service is also available, call GFL for more information. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Iowa","DUBUQUE","KDBQ","DUBUQUE JET CENTER","1501","999999999","10-Mar-26","6.53991","0.27329","6.8132",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp and Commercial Terminal 3) Operating Hours: 06:00-22:00 LT 7 Days 4) Additional Information: Fuel is premixed & Avgas is available. After hours service is also available, call GFL for more information. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Iowa","DES MOINES","KDSM","MODERN AVIATION","1","350","16-Mar-26","5.91441","0.27329","6.1877",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Iowa","DES MOINES","KDSM","MODERN AVIATION","351","750","16-Mar-26","5.71441","0.27329","5.9877",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Iowa","DES MOINES","KDSM","MODERN AVIATION","751","1500","16-Mar-26","5.41441","0.27329","5.6877",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Iowa","DES MOINES","KDSM","MODERN AVIATION","1501","2000","16-Mar-26","4.91441","0.27329","5.1877",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Iowa","DES MOINES","KDSM","MODERN AVIATION","2001","999999999","16-Mar-26","4.71441","0.27329","4.9877",," **Price for fuel item: JETA-ADDITIVE**/N/A"
"Iowa","DES MOINES","KDSM","SIGNATURE FLIGHT SUPPORT","1","300","16-Mar-26","7.22705","0.27329","7.50034",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced: Signature ramp only for GA and all commercial 3) Additional Information: PRIST AND AVGAS AVAILABLE Operating Hours: 24/7.ARINC: 131.00 FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Iowa","DES MOINES","KDSM","SIGNATURE FLIGHT SUPPORT","301","1200","16-Mar-26","7.06705","0.27329","7.34034",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced: Signature ramp only for GA and all commercial 3) Additional Information: PRIST AND AVGAS AVAILABLE Operating Hours: 24/7.ARINC: 131.00 FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Iowa","DES MOINES","KDSM","SIGNATURE FLIGHT SUPPORT","1201","999999999","16-Mar-26","6.96705","0.27329","7.24034",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced: Signature ramp only for GA and all commercial 3) Additional Information: PRIST AND AVGAS AVAILABLE Operating Hours: 24/7.ARINC: 131.00 FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
"Iowa","DAVENPORT","KDVN","REVV AVIATION","1","400","03-Mar-26","6.44011","0.27329","6.7134",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp 3) Operating Hours: Mon-Fri 0700-1900L Sat-Sun 0800-1800L 4) Additional Information: Fuel is premixed & Avgas is available. Formerly known as Carver Aero. After hours service is also available, call GFL for more information. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Iowa","DAVENPORT","KDVN","REVV AVIATION","401","800","03-Mar-26","6.14011","0.27329","6.4134",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp 3) Operating Hours: Mon-Fri 0700-1900L Sat-Sun 0800-1800L 4) Additional Information: Fuel is premixed & Avgas is available. Formerly known as Carver Aero. After hours service is also available, call GFL for more information. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
