"ICAO","IATA","BASE_PRICE","USG_FROM","USG_TO","INTO PLANE FEE","SUPPLIER","EXCISE TAX","VAT","MOT_GAL","AIRPORT FEES","FLIGHT TYPE","TOTAL PRICE USD","EFFECTIVE DATE","EXPIRATION DATE","DISC","NOTES1"
"KMMU","MMU","6.0333","601","800","","Atlantic Mmu","","","","","ALL","6.0333","3/4/2026","3/11/2026","D","Valid: 3/4/2026 - 3/11/2026  Pricing is subject to change without prior notice."
"KMMU","MMU","5.6683","801","1000","","Atlantic Mmu","","","","","ALL","5.6683","3/4/2026","3/11/2026","D","Valid: 3/4/2026 - 3/11/2026  Pricing is subject to change without prior notice."
"KMMU","MMU","5.3134","1001","2500","","Atlantic Mmu","","","","","ALL","5.3134","3/4/2026","3/11/2026","D","Valid: 3/4/2026 - 3/11/2026  Pricing is subject to change without prior notice."
"KMMU","MMU","5.0294","2501","99999","","Atlantic Mmu","","","","","ALL","5.0294","3/4/2026","3/11/2026","D","Valid: 3/4/2026 - 3/11/2026  Pricing is subject to change without prior notice."
"KMMV","MMV","6.4685","1","250","","Potcake Aviation - Jet","","","","","ALL","6.4685","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMMV","MMV","6.3671","251","500","","Potcake Aviation - Jet","","","","","ALL","6.3671","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMMV","MMV","6.2657","501","1000","","Potcake Aviation - Jet","","","","","ALL","6.2657","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMMV","MMV","6.215","1001","99999","","Potcake Aviation - Jet","","","","","ALL","6.215","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMNE","MNE","5.07","1","99999","","City Of Minden","","","","","ALL","5.07","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMOD","MOD","7.5916","1","500","","Modesto Jet Center - Jet","","","","","ALL","7.5916","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMOD","MOD","7.4902","501","1000","","Modesto Jet Center - Jet","","","","","ALL","7.4902","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMOD","MOD","7.3888","1001","1500","","Modesto Jet Center - Jet","","","","","ALL","7.3888","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMOD","MOD","7.2874","1501","2000","","Modesto Jet Center - Jet","","","","","ALL","7.2874","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMOD","MOD","7.186","2001","2500","","Modesto Jet Center - Jet","","","","","ALL","7.186","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMOD","MOD","6.9832","2501","99999","","Modesto Jet Center - Jet","","","","","ALL","6.9832","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMOP","MOP","6.1611","1","99999","","Mt. Pleasant Airport - Jet w Additive","","","","","ALL","6.1611","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet w/ Additive."
"KMOR","MOR","7.5543","1","99999","","Morristown Air Service","","","","","ALL","7.5543","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMOT","MOT","8.2161","1","300","","Avflight Minot - Jet","","","","","ALL","8.2161","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMOT","MOT","8.0133","301","500","","Avflight Minot - Jet","","","","","ALL","8.0133","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMOT","MOT","7.557","501","700","","Avflight Minot - Jet","","","","","ALL","7.557","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMOT","MOT","6.8979","701","1000","","Avflight Minot - Jet","","","","","ALL","6.8979","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMOT","MOT","5.8332","1001","1500","","Avflight Minot - Jet","","","","","ALL","5.8332","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMQB","MQB","5.6784","1","99","","Jet Air Inc Mqb","","","","","ALL","5.6784","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMQB","MQB","5.6277","100","249","","Jet Air Inc Mqb","","","","","ALL","5.6277","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMQB","MQB","5.577","250","499","","Jet Air Inc Mqb","","","","","ALL","5.577","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMQB","MQB","5.5263","500","749","","Jet Air Inc Mqb","","","","","ALL","5.5263","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMQB","MQB","5.4756","750","999","","Jet Air Inc Mqb","","","","","ALL","5.4756","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMQB","MQB","5.4249","1000","99999","","Jet Air Inc Mqb","","","","","ALL","5.4249","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMQI","MQI","5.7291","1","99999","","Dare County Regional Airport","","","","","ALL","5.7291","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMQY","MQY","6.449","1","500","","Azure Flight Support Mqy","","","","","ALL","6.449","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMQY","MQY","6.2057","501","1000","","Azure Flight Support Mqy","","","","","ALL","6.2057","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMQY","MQY","5.9927","1001","99999","","Azure Flight Support Mqy","","","","","ALL","5.9927","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMQY","MQY","6.775","1","500","","Hollingshead Aviation - Jet","","","","","ALL","6.775","3/9/2026","3/16/2026","","Valid: 3/9/2026 - 3/16/2026  Jet. Fuel price changes on Mondays. For fuelings occurring on a Monday please contact EVO for an updated price."
"KMQY","MQY","6.6165","501","1000","","Hollingshead Aviation - Jet","","","","","ALL","6.6165","3/9/2026","3/16/2026","","Valid: 3/9/2026 - 3/16/2026  Jet. Fuel price changes on Mondays. For fuelings occurring on a Monday please contact EVO for an updated price."
"KMQY","MQY","6.2994","1001","99999","","Hollingshead Aviation - Jet","","","","","ALL","6.2994","3/9/2026","3/16/2026","","Valid: 3/9/2026 - 3/16/2026  Jet. Fuel price changes on Mondays. For fuelings occurring on a Monday please contact EVO for an updated price."
"KMRB","MRB","7.0015","1","500","","MRB Aviation - Jet","","","","","ALL","7.0015","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMRB","MRB","6.6466","501","1000","","MRB Aviation - Jet","","","","","ALL","6.6466","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMRB","MRB","6.241","1001","99999","","MRB Aviation - Jet","","","","","ALL","6.241","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMRC","MRC","5.4046","1","99999","","Maury County Regional Airport Auth","","","","","ALL","5.4046","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMRH","MRH","6.3983","1","99999","","Crystal Coast Aviation","","","","","ALL","6.3983","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMRY","MRY","9.8147","1","99999","","Del Monte Aviation - Jet","","","","","ALL","9.8147","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. Pricing is updated late Tuesday and advertised starting Wednesday."
"KMRY","MRY","9.8147","1","99999","","Monterey Jet Center - Jet","","","","","ALL","9.8147","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. Pricing is updated late Tuesday and advertised starting Wednesday."
"KMSN","MSN","6.1597","1","299","","Wisconsin Aviation - Madison - Jet","","","","","ALL","6.1597","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMSN","MSN","6.109","300","599","","Wisconsin Aviation - Madison - Jet","","","","","ALL","6.109","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMSN","MSN","6.0583","600","899","","Wisconsin Aviation - Madison - Jet","","","","","ALL","6.0583","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMSN","MSN","6.0076","900","1199","","Wisconsin Aviation - Madison - Jet","","","","","ALL","6.0076","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMSN","MSN","5.9569","1200","99999","","Wisconsin Aviation - Madison - Jet","","","","","ALL","5.9569","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMSO","MSO","6.3185","1","150","","Minuteman Aviation Inc. - Jet","","","","","ALL","6.3185","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMSO","MSO","6.1664","151","300","","Minuteman Aviation Inc. - Jet","","","","","ALL","6.1664","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMSO","MSO","6.0143","301","1000","","Minuteman Aviation Inc. - Jet","","","","","ALL","6.0143","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMSO","MSO","5.7101","1001","99999","","Minuteman Aviation Inc. - Jet","","","","","ALL","5.7101","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMSO","MSO","6.8897","1","100","","Northstar Jet","","","","","ALL","6.8897","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Uplifts under 500 USG can attract a 50USD Hook-up Fee. . Local supplier charges a 12% admin fee on all non-fuel related items."
"KMSO","MSO","6.7883","101","500","","Northstar Jet","","","","","ALL","6.7883","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Uplifts under 500 USG can attract a 50USD Hook-up Fee. . Local supplier charges a 12% admin fee on all non-fuel related items."
"KMSO","MSO","6.545","501","1000","","Northstar Jet","","","","","ALL","6.545","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Uplifts under 500 USG can attract a 50USD Hook-up Fee. . Local supplier charges a 12% admin fee on all non-fuel related items."
"KMSO","MSO","6.4436","1001","1500","","Northstar Jet","","","","","ALL","6.4436","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Uplifts under 500 USG can attract a 50USD Hook-up Fee. . Local supplier charges a 12% admin fee on all non-fuel related items."
"KMSO","MSO","6.3827","1501","2000","","Northstar Jet","","","","","ALL","6.3827","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Uplifts under 500 USG can attract a 50USD Hook-up Fee. . Local supplier charges a 12% admin fee on all non-fuel related items."
"KMSV","MSV","6.7025","1","400","","Sullivan County","","","","","ALL","6.7025","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMSV","MSV","6.591","401","99999","","Sullivan County","","","","","ALL","6.591","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMSY","MSY","8.3126","1","200","","Atlantic Aviation - MSY - Jet","","","","","ALL","8.3126","3/11/2026","3/18/2026","","Valid: 3/11/2026 - 3/18/2026  Jet. An additional Consortium Fee of $0.080 per gallon will apply when fueling occurs on Airport's South side."
"KMSY","MSY","8.1209","201","400","","Atlantic Aviation - MSY - Jet","","","","","ALL","8.1209","3/11/2026","3/18/2026","","Valid: 3/11/2026 - 3/18/2026  Jet. An additional Consortium Fee of $0.080 per gallon will apply when fueling occurs on Airport's South side."
"KMSY","MSY","7.9293","401","600","","Atlantic Aviation - MSY - Jet","","","","","ALL","7.9293","3/11/2026","3/18/2026","","Valid: 3/11/2026 - 3/18/2026  Jet. An additional Consortium Fee of $0.080 per gallon will apply when fueling occurs on Airport's South side."
"KMSY","MSY","7.7376","601","800","","Atlantic Aviation - MSY - Jet","","","","","ALL","7.7376","3/11/2026","3/18/2026","","Valid: 3/11/2026 - 3/18/2026  Jet. An additional Consortium Fee of $0.080 per gallon will apply when fueling occurs on Airport's South side."
"KMSY","MSY","7.546","801","1000","","Atlantic Aviation - MSY - Jet","","","","","ALL","7.546","3/11/2026","3/18/2026","","Valid: 3/11/2026 - 3/18/2026  Jet. An additional Consortium Fee of $0.080 per gallon will apply when fueling occurs on Airport's South side."
"KMTH","MTH","8.8853","1","149","","Million Air - Florida Keys - Jet","","","","","ALL","8.8853","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. If fueling at Customs Clearance the Flow Fee will be $0.16 per USG    0.05 Manaul Flow Fee is a Fuel Farm Flowage Fee  seperate from the 0.10 Flow Fee we have as product exception. They send us the 0.05 with each transaction."
"KMTH","MTH","8.7332","150","299","","Million Air - Florida Keys - Jet","","","","","ALL","8.7332","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. If fueling at Customs Clearance the Flow Fee will be $0.16 per USG    0.05 Manaul Flow Fee is a Fuel Farm Flowage Fee  seperate from the 0.10 Flow Fee we have as product exception. They send us the 0.05 with each transaction."
"KMTH","MTH","8.6318","300","599","","Million Air - Florida Keys - Jet","","","","","ALL","8.6318","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. If fueling at Customs Clearance the Flow Fee will be $0.16 per USG    0.05 Manaul Flow Fee is a Fuel Farm Flowage Fee  seperate from the 0.10 Flow Fee we have as product exception. They send us the 0.05 with each transaction."
"KMTH","MTH","8.5304","600","999","","Million Air - Florida Keys - Jet","","","","","ALL","8.5304","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. If fueling at Customs Clearance the Flow Fee will be $0.16 per USG    0.05 Manaul Flow Fee is a Fuel Farm Flowage Fee  seperate from the 0.10 Flow Fee we have as product exception. They send us the 0.05 with each transaction."
"KMTH","MTH","8.429","1000","1499","","Million Air - Florida Keys - Jet","","","","","ALL","8.429","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. If fueling at Customs Clearance the Flow Fee will be $0.16 per USG    0.05 Manaul Flow Fee is a Fuel Farm Flowage Fee  seperate from the 0.10 Flow Fee we have as product exception. They send us the 0.05 with each transaction."
"KMTH","MTH","8.3276","1500","99999","","Million Air - Florida Keys - Jet","","","","","ALL","8.3276","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. If fueling at Customs Clearance the Flow Fee will be $0.16 per USG    0.05 Manaul Flow Fee is a Fuel Farm Flowage Fee  seperate from the 0.10 Flow Fee we have as product exception. They send us the 0.05 with each transaction."
"KMTJ","MTJ","9.3057","1","200","","Atlantic Aviation - MTJ - Jet","","","","","ALL","9.3057","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. SECURITY FEE APPLIES TO ALL UPLIFTS."
"KMTJ","MTJ","9.2347","201","400","","Atlantic Aviation - MTJ - Jet","","","","","ALL","9.2347","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. SECURITY FEE APPLIES TO ALL UPLIFTS."
"KMTJ","MTJ","9.1637","401","600","","Atlantic Aviation - MTJ - Jet","","","","","ALL","9.1637","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. SECURITY FEE APPLIES TO ALL UPLIFTS."
"KMTJ","MTJ","9.0826","601","800","","Atlantic Aviation - MTJ - Jet","","","","","ALL","9.0826","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. SECURITY FEE APPLIES TO ALL UPLIFTS."
"KMTJ","MTJ","9.0116","801","1000","","Atlantic Aviation - MTJ - Jet","","","","","ALL","9.0116","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. SECURITY FEE APPLIES TO ALL UPLIFTS."
"KMTJ","MTJ","8.9406","1001","99999","","Atlantic Aviation - MTJ - Jet","","","","","ALL","8.9406","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet. SECURITY FEE APPLIES TO ALL UPLIFTS."
"KMTO","MTO","5.0396","1","99999","","Coles County Airport","","","","","ALL","5.0396","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMTV","MTV","5.9015","1","399","","Blue Ridge Regional Airport","","","","","ALL","5.9015","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMTV","MTV","5.8609","400","699","","Blue Ridge Regional Airport","","","","","ALL","5.8609","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMTV","MTV","5.8102","700","999","","Blue Ridge Regional Airport","","","","","ALL","5.8102","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMTV","MTV","5.7595","1000","99999","","Blue Ridge Regional Airport","","","","","ALL","5.7595","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMTW","MTW","6.4582","1","250","","Manitowoc County Airport - Jet w Additive","","","","","ALL","6.4582","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet w/ Additive."
"KMTW","MTW","6.3568","251","500","","Manitowoc County Airport - Jet w Additive","","","","","ALL","6.3568","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet w/ Additive."
"KMTW","MTW","6.2554","501","99999","","Manitowoc County Airport - Jet w Additive","","","","","ALL","6.2554","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet w/ Additive."
"KMVN","MVN","4.6137","1","99999","","Srt Aviation","","","","","ALL","4.6137","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMVY","MVY","7.6456","1","199","","Marthas Vineyard Airport","","","","","ALL","7.6456","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMVY","MVY","7.605","200","499","","Marthas Vineyard Airport","","","","","ALL","7.605","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMVY","MVY","7.5543","500","699","","Marthas Vineyard Airport","","","","","ALL","7.5543","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMVY","MVY","7.5036","700","99999","","Marthas Vineyard Airport","","","","","ALL","7.5036","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
"KMWA","MWA","6.3253","1","99999","","Midwest Aviation Fbo","","","","","ALL","6.3253","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  Call Out after 1st hr 60 USD per hr."
"KMWC","MWC","6.2382","1","100","","Spring City Aviation - Jet","","","","","ALL","6.2382","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMWC","MWC","6.1368","101","300","","Spring City Aviation - Jet","","","","","ALL","6.1368","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMWC","MWC","6.0354","301","500","","Spring City Aviation - Jet","","","","","ALL","6.0354","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMWC","MWC","5.7312","501","99999","","Spring City Aviation - Jet","","","","","ALL","5.7312","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMWH","MWH","8.4441","1","175","","Million Air - MWH - Jet","","","","","ALL","8.4441","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMWH","MWH","8.3892","176","475","","Million Air - MWH - Jet","","","","","ALL","8.3892","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMWH","MWH","8.2795","476","1125","","Million Air - MWH - Jet","","","","","ALL","8.2795","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMWH","MWH","8.2247","1126","2175","","Million Air - MWH - Jet","","","","","ALL","8.2247","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMWH","MWH","8.1698","2176","99999","","Million Air - MWH - Jet","","","","","ALL","8.1698","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet."
"KMWO","MWO","6.2","1","299","","Middletown Regional Airport - Jet w Additive","","","","","ALL","6.2","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet w/ Additive."
"KMWO","MWO","6.1493","300","599","","Middletown Regional Airport - Jet w Additive","","","","","ALL","6.1493","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet w/ Additive."
"KMWO","MWO","6.0479","600","999","","Middletown Regional Airport - Jet w Additive","","","","","ALL","6.0479","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet w/ Additive."
"KMWO","MWO","5.9465","1000","1500","","Middletown Regional Airport - Jet w Additive","","","","","ALL","5.9465","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet w/ Additive."
"KMWO","MWO","5.8451","1501","99999","","Middletown Regional Airport - Jet w Additive","","","","","ALL","5.8451","3/10/2026","3/17/2026","","Valid: 3/10/2026 - 3/17/2026  Jet w/ Additive."
"KMYF","MYF","6.7735","1","99999","","Coast Air Center","","","","","ALL","6.7735","3/10/2026","3/17/2026","D","Valid: 3/10/2026 - 3/17/2026  "
