Auto.,STATE,CITY,ICAO,IATA,Fixed Base Operator,,FROM,TO,PRICE,EFF DATE,PREAUTH,FBO FAX,FBO WEBSITE,AGENT FOT,AVFUEL CONTACT INFO,AVFUEL CF PHONE,AVFUEL WEBSITE,PRODUCT,NOTES,SUB-ACCOUNT,TAIL NUMBER
No,KS,Wichita,KICT,ICT,"Textron Service Center - ICT",,"1","99999",5.5451 ,3/3/2026,T,3165176099,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Fuel is available only to service center customers. Confirm with the service center to ensure your aircraft is serviceable.,,
No,KS,Wichita,KICT,ICT,"Yingling Aviation",,"1","500",4.5059 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,(Fly Louie Alliance),,
No,KS,Wichita,KICT,ICT,"Yingling Aviation",,"501","1500",4.4307 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,(Fly Louie Alliance),,
No,KS,Wichita,KICT,ICT,"Yingling Aviation",,"1501","99999",4.2372 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,(Fly Louie Alliance),,
No,KS,New Century,KIXD,IXD,"Advanced Jet Center",,"1","300",4.5365 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KS,New Century,KIXD,IXD,"Advanced Jet Center",,"301","500",4.4825 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KS,New Century,KIXD,IXD,"Advanced Jet Center",,"501","750",4.4285 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KS,New Century,KIXD,IXD,"Advanced Jet Center",,"751","1000",4.3745 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KS,New Century,KIXD,IXD,"Advanced Jet Center",,"1001","99999",4.3205 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KS,New Century,KIXD,IXD,"Signature Aviation - IXD",,"1","300",5.4860 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,KS,New Century,KIXD,IXD,"Signature Aviation - IXD",,"301","1200",5.4104 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,KS,New Century,KIXD,IXD,"Signature Aviation - IXD",,"1201","99999",5.1945 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,KS,Manhattan,KMHK,MHK,"Kansas Jet Center",,"1","1000",5.1615 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,KS,Manhattan,KMHK,MHK,"Kansas Jet Center",,"1001","1800",4.9471 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,KS,Manhattan,KMHK,MHK,"Kansas Jet Center",,"1801","99999",4.6791 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,KS,Oakley,KOEL,OEL,"Airtek Services  LLC",,"1","99999",4.8981 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KS,Olathe,KOJC,OJC,"Executive Aircraft Service",,"1","99999",4.9534 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KS,Pittsburg,KPTS,PTS,"City of Pittsburg",,"1","99999",4.8206 ,3/3/2026,T,6202350092,www.pittks.org,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KS,Salina,KSLN,SLN,"Avflight Salina",,"1","500",5.2215 ,3/3/2026,T,7858250931,www.avflight.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,KS,Salina,KSLN,SLN,"Avflight Salina",,"501","1000",5.0030 ,3/3/2026,T,7858250931,www.avflight.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,KS,Salina,KSLN,SLN,"Avflight Salina",,"1001","99999",4.7845 ,3/3/2026,T,7858250931,www.avflight.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,KS,Topeka,KTOP,TOP,"TOP Fuel Service",,"1","99999",4.7239 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KY,Chavies,KCPF,CPF,"Triton Airways  LLC",,"1","250",5.6574 ,3/3/2026,T,6064366671,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KY,Chavies,KCPF,CPF,"Triton Airways  LLC",,"251","500",5.5514 ,3/3/2026,T,6064366671,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KY,Chavies,KCPF,CPF,"Triton Airways  LLC",,"501","99999",5.4454 ,3/3/2026,T,6064366671,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
Yes,KY,Hebron,KCVG,CVG,"PremierFBO - CVG",,"1","299",5.7624 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,KY,Hebron,KCVG,CVG,"PremierFBO - CVG",,"300","499",5.4444 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,KY,Hebron,KCVG,CVG,"PremierFBO - CVG",,"500","1199",5.1264 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,KY,Hebron,KCVG,CVG,"PremierFBO - CVG",,"1200","2499",4.8084 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,KY,Hebron,KCVG,CVG,"PremierFBO - CVG",,"2500","99999",4.4904 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,KY,Lexington,KLEX,LEX,"Signature Aviation - LEX",,"1","300",7.4160 ,3/4/2026,F,8592319956,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,KY,Lexington,KLEX,LEX,"Signature Aviation - LEX",,"301","1200",7.3100 ,3/4/2026,F,8592319956,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,KY,Lexington,KLEX,LEX,"Signature Aviation - LEX",,"1201","5000",7.0768 ,3/4/2026,F,8592319956,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,KY,Lexington,KLEX,LEX,"Signature Aviation - LEX",,"5001","10000",6.9708 ,3/4/2026,F,8592319956,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
Yes,KY,Lexington,KLEX,LEX,"Signature Aviation - LEX",,"10001","99999",6.8648 ,3/4/2026,F,8592319956,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are subject to change without notice,,
No,KY,West Paducah,KPAH,PAH,"Four Rivers Aviation",,"1","200",5.5320 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KY,West Paducah,KPAH,PAH,"Four Rivers Aviation",,"201","99999",5.3730 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,KY,Louisville,KSDF,SDF,"Atlantic Aviation - SDF",,"1","200",8.0306 ,3/3/2026,T,5023681506,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,KY,Louisville,KSDF,SDF,"Atlantic Aviation - SDF",,"201","400",7.9670 ,3/3/2026,T,5023681506,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,KY,Louisville,KSDF,SDF,"Atlantic Aviation - SDF",,"401","600",7.8928 ,3/3/2026,T,5023681506,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,KY,Louisville,KSDF,SDF,"Atlantic Aviation - SDF",,"601","800",7.8292 ,3/3/2026,T,5023681506,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,KY,Louisville,KSDF,SDF,"Atlantic Aviation - SDF",,"801","1000",7.7550 ,3/3/2026,T,5023681506,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,KY,Louisville,KSDF,SDF,"Atlantic Aviation - SDF",,"1001","99999",7.6914 ,3/3/2026,T,5023681506,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,Alexandria,KAEX,AEX,"Million Air - AEX",,"1","175",6.0451 ,3/3/2026,T,3184876576,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Prior authorization is required at this location  ,,
No,LA,Alexandria,KAEX,AEX,"Million Air - AEX",,"176","475",5.9401 ,3/3/2026,T,3184876576,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Prior authorization is required at this location  ,,
No,LA,Alexandria,KAEX,AEX,"Million Air - AEX",,"476","1125",5.8351 ,3/3/2026,T,3184876576,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Prior authorization is required at this location  ,,
No,LA,Alexandria,KAEX,AEX,"Million Air - AEX",,"1126","2175",5.7301 ,3/3/2026,T,3184876576,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Prior authorization is required at this location  ,,
No,LA,Alexandria,KAEX,AEX,"Million Air - AEX",,"2176","99999",5.6251 ,3/3/2026,T,3184876576,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Prior authorization is required at this location  ,,
No,LA,New Iberia,KARA,ARA,"Freeman Jet Center- ARA",,"1","175",5.9589 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,New Iberia,KARA,ARA,"Freeman Jet Center- ARA",,"176","475",5.9064 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,New Iberia,KARA,ARA,"Freeman Jet Center- ARA",,"476","1125",5.8014 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,New Iberia,KARA,ARA,"Freeman Jet Center- ARA",,"1126","2175",5.7489 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,New Iberia,KARA,ARA,"Freeman Jet Center- ARA",,"2176","99999",5.6964 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
Yes,LA,Baton Rouge,KBTR,BTR,"BTR Jet Center",,"1","500",5.5453 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
Yes,LA,Baton Rouge,KBTR,BTR,"BTR Jet Center",,"501","1000",5.4403 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
Yes,LA,Baton Rouge,KBTR,BTR,"BTR Jet Center",,"1001","1500",5.3353 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
Yes,LA,Baton Rouge,KBTR,BTR,"BTR Jet Center",,"1501","2000",5.2828 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
Yes,LA,Baton Rouge,KBTR,BTR,"BTR Jet Center",,"2001","99999",5.1253 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Lake Charles,KCWF,CWF,"Million Air - CWF",,"1","175",6.0108 ,3/3/2026,T,3374365387,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Prior authorization is required at this location  ,,
No,LA,Lake Charles,KCWF,CWF,"Million Air - CWF",,"176","475",5.9583 ,3/3/2026,T,3374365387,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Prior authorization is required at this location  ,,
No,LA,Lake Charles,KCWF,CWF,"Million Air - CWF",,"476","1125",5.8533 ,3/3/2026,T,3374365387,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Prior authorization is required at this location  ,,
No,LA,Lake Charles,KCWF,CWF,"Million Air - CWF",,"1126","2175",5.8008 ,3/3/2026,T,3374365387,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Prior authorization is required at this location  ,,
No,LA,Lake Charles,KCWF,CWF,"Million Air - CWF",,"2176","99999",5.7483 ,3/3/2026,T,3374365387,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,Prior authorization is required at this location  ,,
No,LA,Shreveport,KDTN,DTN,"Tubreaux Aviation Services",,"1","500",5.2183 ,3/3/2026,T,,www.tubreauxaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Shreveport,KDTN,DTN,"Tubreaux Aviation Services",,"501","1000",5.0923 ,3/3/2026,T,,www.tubreauxaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Shreveport,KDTN,DTN,"Tubreaux Aviation Services",,"1001","99999",4.9768 ,3/3/2026,T,,www.tubreauxaviation.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Pineville,KESF,ESF,"Freeman Holdings of Louisiana",,"1","175",6.0182 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Pineville,KESF,ESF,"Freeman Holdings of Louisiana",,"176","475",5.9132 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Pineville,KESF,ESF,"Freeman Holdings of Louisiana",,"476","1125",5.8082 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Pineville,KESF,ESF,"Freeman Holdings of Louisiana",,"1126","2175",5.7032 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Pineville,KESF,ESF,"Freeman Holdings of Louisiana",,"2176","99999",5.5982 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Hammond,KHDC,HDC,"Pierce Aviation",,"1","200",4.9320 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Hammond,KHDC,HDC,"Pierce Aviation",,"201","500",4.8795 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Hammond,KHDC,HDC,"Pierce Aviation",,"501","1000",4.8270 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Hammond,KHDC,HDC,"Pierce Aviation",,"1001","99999",4.7745 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Houma,KHUM,HUM,"Simon Aviation Services",,"1","99999",5.2657 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,Lake Charles,KLCH,LCH,"Freeman Jet Center",,"1","175",5.9839 ,3/3/2026,T,3374787778,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,Lake Charles,KLCH,LCH,"Freeman Jet Center",,"176","475",5.9314 ,3/3/2026,T,3374787778,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,Lake Charles,KLCH,LCH,"Freeman Jet Center",,"476","1125",5.8264 ,3/3/2026,T,3374787778,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,Lake Charles,KLCH,LCH,"Freeman Jet Center",,"1126","2175",5.7739 ,3/3/2026,T,3374787778,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,Lake Charles,KLCH,LCH,"Freeman Jet Center",,"2176","99999",5.7214 ,3/3/2026,T,3374787778,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,Monroe,KMLU,MLU,"Avflight Monroe",,"1","300",6.9594 ,3/3/2026,T,3183251538,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,Monroe,KMLU,MLU,"Avflight Monroe",,"301","600",6.8019 ,3/3/2026,T,3183251538,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,Monroe,KMLU,MLU,"Avflight Monroe",,"601","99999",6.3819 ,3/3/2026,T,3183251538,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,Kenner,KMSY,MSY,"Atlantic Aviation - MSY",,"1","200",7.0218 ,3/4/2026,T,5044659699,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,An additional Consortium Fee of $0.080 per gallon will apply when fueling occurs on Airport's South side.,,
No,LA,Kenner,KMSY,MSY,"Atlantic Aviation - MSY",,"201","400",6.8328 ,3/4/2026,T,5044659699,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,An additional Consortium Fee of $0.080 per gallon will apply when fueling occurs on Airport's South side.,,
No,LA,Kenner,KMSY,MSY,"Atlantic Aviation - MSY",,"401","600",6.6438 ,3/4/2026,T,5044659699,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,An additional Consortium Fee of $0.080 per gallon will apply when fueling occurs on Airport's South side.,,
No,LA,Kenner,KMSY,MSY,"Atlantic Aviation - MSY",,"601","800",6.4548 ,3/4/2026,T,5044659699,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,An additional Consortium Fee of $0.080 per gallon will apply when fueling occurs on Airport's South side.,,
No,LA,Kenner,KMSY,MSY,"Atlantic Aviation - MSY",,"801","1000",6.2658 ,3/4/2026,T,5044659699,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,An additional Consortium Fee of $0.080 per gallon will apply when fueling occurs on Airport's South side.,,
No,LA,Kenner,KMSY,MSY,"Atlantic Aviation - MSY",,"1001","99999",6.0768 ,3/4/2026,T,5044659699,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,An additional Consortium Fee of $0.080 per gallon will apply when fueling occurs on Airport's South side.,,
No,LA,New Orleans,KNEW,NEW,"Skyborne",,"1","99999",4.8472 ,3/3/2026,T,,https://skyborne.us/?fbclid=PAZXh0bgNhZW0CMTEAAafBDAZIMuu3Vywr7erv2MfUWQXbl,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,LA,Sulphur,KUXL,UXL,"Southland Aviation",,"1","250",5.4592 ,3/3/2026,T,,www.southlandfield.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Sulphur,KUXL,UXL,"Southland Aviation",,"251","500",5.3542 ,3/3/2026,T,,www.southlandfield.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,LA,Sulphur,KUXL,UXL,"Southland Aviation",,"501","99999",5.2492 ,3/3/2026,T,,www.southlandfield.com,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet w/ Additive,,,
No,MA,Westfield,KBAF,BAF,"Atlantic Aviation - BAF",,"1","300",7.6090 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Westfield,KBAF,BAF,"Atlantic Aviation - BAF",,"301","600",7.5490 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Westfield,KBAF,BAF,"Atlantic Aviation - BAF",,"601","900",7.4790 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Westfield,KBAF,BAF,"Atlantic Aviation - BAF",,"901","1200",7.4190 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Westfield,KBAF,BAF,"Atlantic Aviation - BAF",,"1201","1500",7.3490 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Westfield,KBAF,BAF,"Atlantic Aviation - BAF",,"1501","99999",7.2890 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Concord,KBED,BED,"Atlantic Aviation - BED",,"1","300",7.8190 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Concord,KBED,BED,"Atlantic Aviation - BED",,"301","600",7.3890 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Concord,KBED,BED,"Atlantic Aviation - BED",,"601","900",6.9590 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Concord,KBED,BED,"Atlantic Aviation - BED",,"901","1200",6.5290 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Concord,KBED,BED,"Atlantic Aviation - BED",,"1201","1500",6.0990 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Concord,KBED,BED,"Atlantic Aviation - BED",,"1501","2500",5.6690 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Concord,KBED,BED,"Atlantic Aviation - BED",,"2501","5000",5.2290 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
No,MA,Concord,KBED,BED,"Atlantic Aviation - BED",,"5001","7500",4.7990 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,,,
