"Country/State","City","ICAO","Supplier","Gal From","Gal To","Exp Date","Estimated Price","Estimated Taxes","Estimated Total Price","Pre- Arr Req","Notes"
"Georgia","LAWRENCEVILLE","KLZU","AIRCRAFT SPECIALISTS JET CTR","1","500","09-Mar-26","4.40699","0.22329","4.63028",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None required but is appreciated 2) Ramps serviced: Own ramp only 3) Additional Information: Jet-A, Prist and 100LL available / UNICOM 128.850 4) Operating Hours: 24 hours a day For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","LAWRENCEVILLE","KLZU","AIRCRAFT SPECIALISTS JET CTR","501","1000","09-Mar-26","4.30699","0.22329","4.53028",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None required but is appreciated 2) Ramps serviced: Own ramp only 3) Additional Information: Jet-A, Prist and 100LL available / UNICOM 128.850 4) Operating Hours: 24 hours a day For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","LAWRENCEVILLE","KLZU","AIRCRAFT SPECIALISTS JET CTR","1001","2000","09-Mar-26","4.25699","0.22329","4.48028",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None required but is appreciated 2) Ramps serviced: Own ramp only 3) Additional Information: Jet-A, Prist and 100LL available / UNICOM 128.850 4) Operating Hours: 24 hours a day For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","LAWRENCEVILLE","KLZU","AIRCRAFT SPECIALISTS JET CTR","2001","999999999","09-Mar-26","4.15699","0.22329","4.38028",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: None required but is appreciated 2) Ramps serviced: Own ramp only 3) Additional Information: Jet-A, Prist and 100LL available / UNICOM 128.850 4) Operating Hours: 24 hours a day For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","MACON","KMCN","MACON-BIBB DBA HIGHNOTE AVIATION","1","199","09-Mar-26","5.20503","0.2775732","5.4826",," **Price for fuel item: JET FUEL**/N/A"
"Georgia","MACON","KMCN","MACON-BIBB DBA HIGHNOTE AVIATION","200","499","09-Mar-26","5.05503","0.2760732","5.3311",," **Price for fuel item: JET FUEL**/N/A"
"Georgia","MACON","KMCN","MACON-BIBB DBA HIGHNOTE AVIATION","500","999999999","09-Mar-26","4.90503","0.2745732","5.1796",," **Price for fuel item: JET FUEL**/N/A"
"Georgia","MOULTRIE","KMGR","EAGLES OF AMERICA","1","300","03-Mar-26","4.64487","0.2795466","4.92442",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced: Only one ramp at this airport 3) Additional Information: Prist is available // Hours: M-F 08000-1930, time change (spring summer) 2030 // Call-Out Fee applies to services provided outside of regular operating hours For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Georgia","MOULTRIE","KMGR","EAGLES OF AMERICA","301","600","03-Mar-26","4.54487","0.2785466","4.82342",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced: Only one ramp at this airport 3) Additional Information: Prist is available // Hours: M-F 08000-1930, time change (spring summer) 2030 // Call-Out Fee applies to services provided outside of regular operating hours For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Georgia","MOULTRIE","KMGR","EAGLES OF AMERICA","601","900","03-Mar-26","4.44487","0.2775466","4.72242",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced: Only one ramp at this airport 3) Additional Information: Prist is available // Hours: M-F 08000-1930, time change (spring summer) 2030 // Call-Out Fee applies to services provided outside of regular operating hours For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Georgia","MOULTRIE","KMGR","EAGLES OF AMERICA","901","999999999","03-Mar-26","4.39487","0.2770466","4.67192",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced: Only one ramp at this airport 3) Additional Information: Prist is available // Hours: M-F 08000-1930, time change (spring summer) 2030 // Call-Out Fee applies to services provided outside of regular operating hours For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Georgia","ATLANTA","KPDK","ATLANTIC AVIATION","1","200","04-Mar-26","5.77771","0.2833","6.06101",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: OWN RAMP ONLY 3) Additional Information: PRIST Available, Avgas// :operating hours, 24/7///frequency ASRI: 130.7 For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Georgia","ATLANTA","KPDK","ATLANTIC AVIATION","201","400","04-Mar-26","5.49771","0.2805","5.77821",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: OWN RAMP ONLY 3) Additional Information: PRIST Available, Avgas// :operating hours, 24/7///frequency ASRI: 130.7 For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Georgia","ATLANTA","KPDK","ATLANTIC AVIATION","401","600","04-Mar-26","5.20771","0.2776","5.48531",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: OWN RAMP ONLY 3) Additional Information: PRIST Available, Avgas// :operating hours, 24/7///frequency ASRI: 130.7 For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Georgia","ATLANTA","KPDK","ATLANTIC AVIATION","601","2500","04-Mar-26","4.92771","0.2748","5.20251",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: OWN RAMP ONLY 3) Additional Information: PRIST Available, Avgas// :operating hours, 24/7///frequency ASRI: 130.7 For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Georgia","ATLANTA","KPDK","ATLANTIC AVIATION","2501","5000","04-Mar-26","4.69771","0.2725","4.97021",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: OWN RAMP ONLY 3) Additional Information: PRIST Available, Avgas// :operating hours, 24/7///frequency ASRI: 130.7 For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Georgia","ATLANTA","KPDK","ATLANTIC AVIATION","5001","7500","04-Mar-26","4.46771","0.2702","4.73791",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: OWN RAMP ONLY 3) Additional Information: PRIST Available, Avgas// :operating hours, 24/7///frequency ASRI: 130.7 For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Georgia","ATLANTA","KPDK","ATLANTIC AVIATION","7501","999999999","04-Mar-26","4.23771","0.2679","4.50561",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: OWN RAMP ONLY 3) Additional Information: PRIST Available, Avgas// :operating hours, 24/7///frequency ASRI: 130.7 For more information please contact your local fuel logistics team on fuel24@wfscorp.com ."
"Georgia","ATLANTA","KPDK","AERO CENTER EPPS","1","999999999","09-Mar-26","5.10826","0.2766055","5.38487",," **Price for fuel item: JET FUEL**/N/A"
"Georgia","ATLANTA","KPDK","SIGNATURE FLIGHT SUPPORT","1","300","10-Mar-26","5.7983","0.2835059","6.08181",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: hours 24/7// PRIST Available & Avgas// ARINC: 130.90 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","ATLANTA","KPDK","SIGNATURE FLIGHT SUPPORT","301","1200","10-Mar-26","5.5383","0.2809059","5.81921",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: hours 24/7// PRIST Available & Avgas// ARINC: 130.90 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","ATLANTA","KPDK","SIGNATURE FLIGHT SUPPORT","1201","999999999","10-Mar-26","5.4983","0.2805059","5.77881",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced: Own ramp only 3) Additional Information: hours 24/7// PRIST Available & Avgas// ARINC: 130.90 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","DALLAS","KPUJ","PAULDING COUNTY AIRPORT AUTHORITY","1","500","03-Mar-26","4.94507","0.2749736","5.22004",," **Price for fuel item: JET FUEL**/N/A"
"Georgia","DALLAS","KPUJ","PAULDING COUNTY AIRPORT AUTHORITY","501","999999999","03-Mar-26","4.84507","0.2739736","5.11904",," **Price for fuel item: JET FUEL**/N/A"
"Georgia","PERRY","KPXE","PERRY HOUSTON COUNTY AIRPORT AUTHORITY","1","100","03-Mar-26","4.14507","0.2669736","4.41204",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 Hours 2) Ramps serviced:OWN RAMP ONLY 3) Additional Information: PRIST and Avgas available, 5,000 ft runway For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","PERRY","KPXE","PERRY HOUSTON COUNTY AIRPORT AUTHORITY","101","250","03-Mar-26","3.94507","0.2649736","4.21004",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 Hours 2) Ramps serviced:OWN RAMP ONLY 3) Additional Information: PRIST and Avgas available, 5,000 ft runway For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","PERRY","KPXE","PERRY HOUSTON COUNTY AIRPORT AUTHORITY","251","400","03-Mar-26","3.84507","0.2639736","4.10904",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 Hours 2) Ramps serviced:OWN RAMP ONLY 3) Additional Information: PRIST and Avgas available, 5,000 ft runway For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","PERRY","KPXE","PERRY HOUSTON COUNTY AIRPORT AUTHORITY","401","500","03-Mar-26","3.79507","0.2634736","4.05854",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 Hours 2) Ramps serviced:OWN RAMP ONLY 3) Additional Information: PRIST and Avgas available, 5,000 ft runway For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","PERRY","KPXE","PERRY HOUSTON COUNTY AIRPORT AUTHORITY","501","999999999","03-Mar-26","3.74507","0.2629736","4.00804",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 Hours 2) Ramps serviced:OWN RAMP ONLY 3) Additional Information: PRIST and Avgas available, 5,000 ft runway For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","SAVANNAH","KSAV","SHELTAIR AVIATION SERVICES","1","500","03-Mar-26","5.38201","0.279343","5.66135",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:OWN// ***Main/ Hangars/ Cargo ramp - on a case by case basis** Cannot fuel on Gulfstream maintenance ramp. 3) Additional Information: *ARINC 128.825 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","SAVANNAH","KSAV","SHELTAIR AVIATION SERVICES","501","1000","03-Mar-26","5.28201","0.278343","5.56035",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:OWN// ***Main/ Hangars/ Cargo ramp - on a case by case basis** Cannot fuel on Gulfstream maintenance ramp. 3) Additional Information: *ARINC 128.825 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","SAVANNAH","KSAV","SHELTAIR AVIATION SERVICES","1001","1500","03-Mar-26","5.18201","0.277343","5.45935",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:OWN// ***Main/ Hangars/ Cargo ramp - on a case by case basis** Cannot fuel on Gulfstream maintenance ramp. 3) Additional Information: *ARINC 128.825 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","SAVANNAH","KSAV","SHELTAIR AVIATION SERVICES","1501","2000","03-Mar-26","5.08201","0.276343","5.35835",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:OWN// ***Main/ Hangars/ Cargo ramp - on a case by case basis** Cannot fuel on Gulfstream maintenance ramp. 3) Additional Information: *ARINC 128.825 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","SAVANNAH","KSAV","SHELTAIR AVIATION SERVICES","2001","2500","03-Mar-26","5.03201","0.275843","5.30785",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:OWN// ***Main/ Hangars/ Cargo ramp - on a case by case basis** Cannot fuel on Gulfstream maintenance ramp. 3) Additional Information: *ARINC 128.825 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","SAVANNAH","KSAV","SHELTAIR AVIATION SERVICES","2501","999999999","03-Mar-26","4.93201","0.274843","5.20685",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: None 2) Ramps serviced:OWN// ***Main/ Hangars/ Cargo ramp - on a case by case basis** Cannot fuel on Gulfstream maintenance ramp. 3) Additional Information: *ARINC 128.825 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","SAVANNAH","KSAV","SIGNATURE FLIGHT SUPPORT","1","300","10-Mar-26","5.65765","0.2820994","5.93975",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced: Own/ GA Flights** UNICOM: 122.95 / ARINC: 130.375 3) Additional Information: PRIST: Available. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","SAVANNAH","KSAV","SIGNATURE FLIGHT SUPPORT","301","1200","10-Mar-26","5.55765","0.2810994","5.83875",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced: Own/ GA Flights** UNICOM: 122.95 / ARINC: 130.375 3) Additional Information: PRIST: Available. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","SAVANNAH","KSAV","SIGNATURE FLIGHT SUPPORT","1201","999999999","10-Mar-26","5.38765","0.2793994","5.66705",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:None 2) Ramps serviced: Own/ GA Flights** UNICOM: 122.95 / ARINC: 130.375 3) Additional Information: PRIST: Available. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","BRUNSWICK","KSSI","VELOCITY FBO NETWORK","1","300","09-Mar-26","6.774548825","0.300840788","7.07539",," **Price for fuel item: JET FUEL**/N/A"
"Georgia","BRUNSWICK","KSSI","VELOCITY FBO NETWORK","301","500","09-Mar-26","6.722173825","0.300317038","7.02249",," **Price for fuel item: JET FUEL**/N/A"
"Georgia","BRUNSWICK","KSSI","VELOCITY FBO NETWORK","501","999999999","09-Mar-26","6.669798825","0.299793288","6.96959",," **Price for fuel item: JET FUEL**/N/A"
"Georgia","TIFTON","KTMA","RICHTER AVIATION LLC","1","250","09-Mar-26","4.84987","0","4.84987",," **Price for fuel item: JET FUEL**/N/A"
"Georgia","TIFTON","KTMA","RICHTER AVIATION LLC","251","350","09-Mar-26","4.59987","0","4.59987",," **Price for fuel item: JET FUEL**/N/A"
"Georgia","TIFTON","KTMA","RICHTER AVIATION LLC","351","999999999","09-Mar-26","4.39987","0","4.39987",," **Price for fuel item: JET FUEL**/N/A"
"Georgia","VALDOSTA","KVLD","VALDOSTA FLYING SERVICE","1","249","03-Mar-26","5.44517","0.2799746","5.72514",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: PROVIDE AS MUCH NOTICE AS POSSIBLE FOR AFTER HOURS 2) Ramps serviced: All 3) Additional Information: Prist and Avgas are available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","VALDOSTA","KVLD","VALDOSTA FLYING SERVICE","250","499","03-Mar-26","5.39517","0.2794746","5.67464",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: PROVIDE AS MUCH NOTICE AS POSSIBLE FOR AFTER HOURS 2) Ramps serviced: All 3) Additional Information: Prist and Avgas are available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","VALDOSTA","KVLD","VALDOSTA FLYING SERVICE","500","749","03-Mar-26","5.34517","0.2789746","5.62414",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: PROVIDE AS MUCH NOTICE AS POSSIBLE FOR AFTER HOURS 2) Ramps serviced: All 3) Additional Information: Prist and Avgas are available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","VALDOSTA","KVLD","VALDOSTA FLYING SERVICE","750","999","03-Mar-26","5.19517","0.2774746","5.47264",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: PROVIDE AS MUCH NOTICE AS POSSIBLE FOR AFTER HOURS 2) Ramps serviced: All 3) Additional Information: Prist and Avgas are available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","VALDOSTA","KVLD","VALDOSTA FLYING SERVICE","1000","1999","03-Mar-26","4.94517","0.2749746","5.22014",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: PROVIDE AS MUCH NOTICE AS POSSIBLE FOR AFTER HOURS 2) Ramps serviced: All 3) Additional Information: Prist and Avgas are available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Georgia","VALDOSTA","KVLD","VALDOSTA FLYING SERVICE","2000","999999999","03-Mar-26","4.44517","0.2699746","4.71514",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: PROVIDE AS MUCH NOTICE AS POSSIBLE FOR AFTER HOURS 2) Ramps serviced: All 3) Additional Information: Prist and Avgas are available For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Hawaii","KAPOLEI","PHJR","MILLION AIR HONOLULU","1","1999","09-Mar-26","4.75319","0.457260297","5.21045",," **Price for fuel item: JET FUEL**/N/A"
